,beta,edge_num,gamma,lamuda10:,lamuda1:,lamuda2:,lamuda3:,lamuda4:,lamuda5:,lamuda6:,lamuda7:,lamuda8:,lamuda9:,node_num
341,0.137109375,20,0.2,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
342,0.213574219,20,0.3,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
343,0.288671875,20,0.4,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
344,0.345214844,20,0.5,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
345,0.416894531,20,0.6,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
346,0.491162109,20,0.7,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
347,0.545703125,20,0.8,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
348,0.628857422,20,0.9,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
349,0.695800781,20,1,-2.32543623,4.50830825,1.571880327,1.028376745,0.478742888,2.81E-16,-0.274548725,-0.575526342,-2.636803462,-1.77499345,10
350,0.068359375,20,0.1,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
351,0.137109375,20,0.2,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
352,0.217675781,20,0.3,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
353,0.286328125,20,0.4,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
354,0.355957031,20,0.5,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
355,0.441503906,20,0.6,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
356,0.508935547,20,0.7,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
357,0.562109375,20,0.8,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
358,0.657861328,20,0.9,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
359,0.723144531,20,1,0.568846903,4.275795546,-2.950731114,-1.934581138,-1.516766445,-1.106972938,-0.712745811,1.783331167,1.276590964,0.317232867,10
360,0.071484375,20,0.1,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
361,0.140234375,20,0.2,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
362,0.211230469,20,0.3,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
363,0.300390625,20,0.4,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
364,0.375488281,20,0.5,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
365,0.450292969,20,0.6,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
366,0.492529297,20,0.7,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
367,0.568359375,20,0.8,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
368,0.675439453,20,0.9,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
369,0.717285156,20,1,-0.461189639,4.232213327,2.191464862,-2.751276235,1.268807372,-1.904966022,-1.783792983,0.348945665,-0.964534333,-0.175672013,10
370,0.068359375,20,0.1,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
371,0.138671875,20,0.2,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
372,0.215917969,20,0.3,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
373,0.273828125,20,0.4,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
374,0.368652344,20,0.5,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
375,0.429199219,20,0.6,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
376,0.478173828,20,0.7,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
377,0.575390625,20,0.8,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
378,0.602490234,20,0.9,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
379,0.687011719,20,1,0.762957397,4.315477533,-2.873491076,-2.030068016,-1.789163395,-0.944006043,-0.440525093,1.523331712,1.338175301,0.13731168,10
380,0.072265625,20,0.1,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
381,0.137109375,20,0.2,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
382,0.207714844,20,0.3,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
383,0.279296875,20,0.4,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
384,0.359863281,20,0.5,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
385,0.422753906,20,0.6,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
386,0.480908203,20,0.7,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
387,0.601953125,20,0.8,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
388,0.607763672,20,0.9,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
389,0.720214844,20,1,0.172260099,4.232438215,-2.990023312,2.163884843,-1.960739814,-1.466498614,-1.043371727,-0.549349035,0.790744075,0.650655269,10
390,0.069140625,20,0.1,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
391,0.141015625,20,0.2,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
392,0.205371094,20,0.3,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
393,0.278515625,20,0.4,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
394,0.346191406,20,0.5,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
395,0.450292969,20,0.6,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
396,0.505517578,20,0.7,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
397,0.581640625,20,0.8,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
398,0.618310547,20,0.9,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
399,0.694824219,20,1,1.32E-16,4.258483747,-3.243059714,-2.419938283,-1.180541022,-0.886492045,1.232943798,1,0.507468008,0.731135513,10
400,0.070703125,20,0.1,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
401,0.141796875,20,0.2,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
402,0.211816406,20,0.3,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
403,0.287109375,20,0.4,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
404,0.363769531,20,0.5,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
405,0.433300781,20,0.6,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
406,0.525341797,20,0.7,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
407,0.549609375,20,0.8,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
408,0.618310547,20,0.9,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
409,0.705566406,20,1,0.334550612,4.255676142,-3.099275654,2.223264933,-1.96260009,0.774946429,-1.384268378,-0.774791846,-0.493999824,0.126497676,10
410,0.069921875,20,0.1,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
411,0.141015625,20,0.2,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
412,0.217089844,20,0.3,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
413,0.280078125,20,0.4,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
414,0.352050781,20,0.5,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
415,0.425683594,20,0.6,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
416,0.492529297,20,0.7,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
417,0.561328125,20,0.8,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
418,0.676318359,20,0.9,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
419,0.720214844,20,1,0.301981282,4.142718785,-3.286997962,-2.047215093,-1.406728613,-1,1.67848052,1.203975535,-0.251307272,0.665092819,10
420,0.073828125,20,0.1,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
421,0.135546875,20,0.2,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
422,0.209472656,20,0.3,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
423,0.273828125,20,0.4,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
424,0.359863281,20,0.5,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
425,0.430371094,20,0.6,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
426,0.506201172,20,0.7,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
427,0.554296875,20,0.8,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
428,0.618310547,20,0.9,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
429,0.706542969,20,1,-1,4.248987125,-2.99753595,1.871834546,1.331021156,0.649933256,0.07949715,-1.899016955,-1.284720329,-1,10
430,0.069921875,20,0.1,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
431,0.144921875,20,0.2,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
432,0.215917969,20,0.3,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
433,0.280859375,20,0.4,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
434,0.343261719,20,0.5,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
435,0.409277344,20,0.6,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
436,0.495263672,20,0.7,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
437,0.563671875,20,0.8,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
438,0.636767578,20,0.9,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
439,0.706542969,20,1,-1,4.542989406,-2.972574746,-2.049740159,1.479002833,1.063424218,-1.338685571,0.433798036,-0.158214017,9.51E-17,10
440,0.072265625,20,0.1,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
441,0.144140625,20,0.2,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
442,0.204199219,20,0.3,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
443,0.294140625,20,0.4,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
444,0.359863281,20,0.5,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
445,0.419824219,20,0.6,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
446,0.492529297,20,0.7,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
447,0.562109375,20,0.8,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
448,0.651708984,20,0.9,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
449,0.708496094,20,1,-0.39178712,4.179578922,-2.922907478,1.924295362,-2.206787489,1.177780009,0.762212549,-1.497904189,-1.024480565,1.18E-16,10
450,0.071484375,20,0.1,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
451,0.137890625,20,0.2,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
452,0.211230469,20,0.3,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
453,0.278515625,20,0.4,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
454,0.347167969,20,0.5,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
455,0.411035156,20,0.6,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
456,0.479541016,20,0.7,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
457,0.552734375,20,0.8,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
458,0.608642578,20,0.9,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
459,0.704589844,20,1,-0.481911243,4.333722037,-2.917446502,-2.202539873,1.610387244,1.204818039,0.771248579,-1.544479139,2.91E-16,-0.773799142,10
460,0.068359375,20,0.1,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
461,0.145703125,20,0.2,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
462,0.218261719,20,0.3,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
463,0.276171875,20,0.4,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
464,0.343261719,20,0.5,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
465,0.425097656,20,0.6,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
466,0.491162109,20,0.7,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
467,0.587890625,20,0.8,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
468,0.675439453,20,0.9,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
469,0.712402344,20,1,0.051527489,4.330468492,1.962041088,-2.634128657,-2.255617685,-1.771472454,1,0.589534625,-0.827527865,-0.444825032,10
470,0.073046875,20,0.1,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
471,0.141796875,20,0.2,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
472,0.213574219,20,0.3,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
473,0.287890625,20,0.4,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
474,0.357910156,20,0.5,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
475,0.426855469,20,0.6,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
476,0.490478516,20,0.7,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
477,0.576171875,20,0.8,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
478,0.650830078,20,0.9,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
479,0.699707031,20,1,0.722199019,4.145062019,-2.615297347,2.07766555,-2.179930424,-1.655397368,-1.151842205,-0.77745926,1.303666408,0.131333608,10
480,0.072265625,20,0.1,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
481,0.141796875,20,0.2,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
482,0.210058594,20,0.3,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
483,0.280859375,20,0.4,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
484,0.353027344,20,0.5,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
485,0.450292969,20,0.6,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
486,0.487060547,20,0.7,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
487,0.600390625,20,0.8,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
488,0.635009766,20,0.9,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
489,0.700683594,20,1,0.245499616,4.305310709,-2.940613212,-2.065219783,1.665121579,-1.417526269,-1,-0.802473579,1.156386079,0.85351486,10
490,0.073046875,20,0.1,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
491,0.144921875,20,0.2,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
492,0.217675781,20,0.3,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
493,0.294140625,20,0.4,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
494,0.364746094,20,0.5,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
495,0.429199219,20,0.6,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
496,0.504150391,20,0.7,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
497,0.570703125,20,0.8,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
498,0.649951172,20,0.9,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
499,0.718261719,20,1,-1,4.258195404,2.211334072,1.698302785,-2.369077283,0.094812717,-0.364020926,-1.529546769,-2,-1,10
500,0.072265625,20,0.1,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
501,0.141796875,20,0.2,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
502,0.205957031,20,0.3,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
503,0.283203125,20,0.4,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
504,0.349121094,20,0.5,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
505,0.422167969,20,0.6,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
506,0.475439453,20,0.7,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
507,0.560546875,20,0.8,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
508,0.645556641,20,0.9,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
509,0.700683594,20,1,-0.494252426,4.225608769,-2.849200897,-2.420094641,1.777202245,1.16402204,0.737798777,-1.42893406,0.178699749,-0.890849556,10
510,0.070703125,20,0.1,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
511,0.137109375,20,0.2,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
512,0.215917969,20,0.3,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
513,0.281640625,20,0.4,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
514,0.351074219,20,0.5,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
515,0.407519531,20,0.6,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
516,0.489794922,20,0.7,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
